serotype	study	gene1	gene2	true_rho_ijg1g2	true_nu_j	true_r_i	carriage_samples	surveillance_population	time_interval	true_nu_g1	true_nu_g2	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	nu_j	nu_j_lower	nu_j_upper	nu_g1	nu_g1_lower	nu_g1_upper	nu_g2	nu_g2_lower	nu_g2_upper	rho_diff	nu_j_diff	nu_g1_diff	nu_g2_diff	r_diff
Serotype_4	Population_I	Gene1_A	Gene2_A	0.0459777923184447	0.000624277781675576	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	46	0	0.0499077077961619	0.0393549401957689	0.0640288736075473	0.552017665642112	0.429494600697534	0.702366841615141	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0854742100381502	0.679632771505363	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_5	Population_I	Gene1_A	Gene2_A	0.0272599121439271	0.000361271220343049	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	33	1	0.0290116076823976	0.0211408361135969	0.0391677728805808	0.552017665642112	0.429494600697534	0.702366841615141	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0642590309617254	0.650897946821695	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_6	Population_I	Gene1_A	Gene2_A	0.013191471749451	0.0551160483973277	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	15	54	0.0134410605420414	0.00850025420209577	0.0202656876806773	0.552017665642112	0.429494600697534	0.702366841615141	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0189204659897611	0.675397944634667	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_7	Population_I	Gene1_A	Gene2_A	0.0479428001912311	1.69363031133799e-05	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	52	1	0.0505597961844701	0.040208010688598	0.0647327993543877	0.552017665642112	0.429494600697534	0.702366841615141	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0545857977172904	0.668957637595283	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_8	Population_I	Gene1_A	Gene2_A	0.0309048017952591	0.00609865355644351	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	39	16	0.025241109762571	0.0182022997111787	0.0355132306841088	0.552017665642112	0.429494600697534	0.702366841615141	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.183262525681591	0.649275697235184	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_9	Population_I	Gene1_A	Gene2_A	0.0456241867505014	0.00768771721786772	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	59	28	0.0485113568723588	0.0369536306026237	0.0608122577104108	0.552017665642112	0.429494600697534	0.702366841615141	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0632815689986113	0.655355210783008	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_10	Population_I	Gene1_A	Gene2_A	0.047117516444996	0.00915736905140876	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	54	35	0.0435457883802896	0.0331046052653548	0.0555243294032485	0.552017665642112	0.429494600697534	0.702366841615141	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0758046759293014	0.675385172846165	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_11	Population_I	Gene1_A	Gene2_A	0.0159421557094902	0.00522944348484999	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	19	3	0.0144222558860852	0.00854812961588612	0.0231320218046864	0.552017665642112	0.429494600697534	0.702366841615141	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0953384128910633	0.661646563800051	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_12	Population_I	Gene1_A	Gene2_A	0.0124580130679533	0.00171333895893638	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	11	1	0.01194991421022	0.00736274633233823	0.0191656686239467	0.552017665642112	0.429494600697534	0.702366841615141	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0407849032555881	0.674055899786367	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_13	Population_I	Gene1_A	Gene2_A	0.0263699313974939	0.0211797975556686	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	36	35	0.0252332024543043	0.0172483036548411	0.0358686576765478	0.552017665642112	0.429494600697534	0.702366841615141	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0431070117724195	0.680398418988356	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_14	Population_I	Gene1_A	Gene2_A	0.0380986338364892	1.51053280711885e-05	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	57	0	0.0340464457086912	0.0242386053802326	0.0446209862231592	0.552017665642112	0.429494600697534	0.702366841615141	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.106360457574123	0.635389474738155	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_15	Population_I	Gene1_A	Gene2_A	0.047636053187307	0.00159293845675666	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	73	5	0.0407050594628107	0.0315227343333576	0.0522413315180786	0.552017665642112	0.429494600697534	0.702366841615141	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.145498908090544	0.673983296399275	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_16	Population_I	Gene1_A	Gene2_A	0.0383771287859418	2.15697089724176e-05	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	34	0	0.0457153993041673	0.0362148028154447	0.0582444635600129	0.552017665642112	0.429494600697534	0.702366841615141	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.191214683077429	0.651690823670597	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_17	Population_I	Gene1_A	Gene2_A	0.00321645226795226	4.96360232812137e-05	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	1	0	0.00877772940188289	0.00493013226176954	0.0146714004689141	0.552017665642112	0.429494600697534	0.702366841615141	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	1.72900968851348	0.637118254978701	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_18	Population_I	Gene1_A	Gene2_A	0.0021050953422673	0.0284992836819387	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	3	7	0.0038117457416434	0.00129126779154215	0.00839378487342222	0.552017665642112	0.429494600697534	0.702366841615141	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.810723564443374	0.680922387789208	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_19	Population_I	Gene1_A	Gene2_A	0.00831467050593346	0.00499501697873601	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	11	0	0.00490818324017502	0.0018071853326531	0.00979024912407103	0.552017665642112	0.429494600697534	0.702366841615141	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.409696002184034	0.695256094073534	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_20	Population_I	Gene1_A	Gene2_A	0.0381098448648118	0.0261759830892973	0.557056438680913	1235	36066	1	0.290397135415241	13.689437742639	55	84	0.0387015702190463	0.0303554919498581	0.0489998597062764	0.552017665642112	0.429494600697534	0.702366841615141	0.00869631742482438	0.00214000721466035	0.0141413491040723	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0155268371291874	0.667774944873795	1.95470411528931	0.945621357081771	0.00904535463360391
Serotype_1	Population_J	Gene1_A	Gene2_A	0.000533066398929805	0.00192366131736158	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	0	15	0.000446788754080524	2.26126058845173e-05	0.00217089153133753	71.5988949613331	62.2536356727498	81.5440675480174	0.000595208865240987	0.000146467132101535	0.000957909423889426	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.161851591138539	0.690585416534054	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_2	Population_J	Gene1_A	Gene2_A	0.0315972385462374	7.10537281277665e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	29	21	0.0320146309841338	0.021397759174785	0.0430574693489323	71.5988949613331	62.2536356727498	81.5440675480174	2.3070337469269e-05	5.23671606863878e-06	3.70727446095238e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0132097758253673	0.675311372433763	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_3	Population_J	Gene1_A	Gene2_A	0.0198496365803294	0.00166667292466383	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	18	349	0.01907620754093	0.0133874634812487	0.0264944814631543	71.5988949613331	62.2536356727498	81.5440675480174	0.000554563682177939	0.000123960831996572	0.000909565182922438	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0389643929383473	0.667263040053407	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_4	Population_J	Gene1_A	Gene2_A	0.0146688726264983	0.000624277781675576	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	11	85	0.0126611867742071	0.00721908211910462	0.0202797234362868	71.5988949613331	62.2536356727498	81.5440675480174	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.136867086067984	0.679632771505363	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_5	Population_J	Gene1_A	Gene2_A	0.0246918828110211	0.000361271220343049	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	13	87	0.023284410986594	0.0149954887738089	0.0328384647189883	71.5988949613331	62.2536356727498	81.5440675480174	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0570013973903545	0.650897946821695	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_6	Population_J	Gene1_A	Gene2_A	0.0334622182068415	0.0551160483973277	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	30	18402	0.0343194346861926	0.0306515274010094	0.0385153396101187	71.5988949613331	62.2536356727498	81.5440675480174	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0256174433521529	0.675397944634667	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_7	Population_J	Gene1_A	Gene2_A	0.0222553184255958	1.69363031133799e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	16	6	0.0302091548708677	0.0192363650552703	0.043144647555878	71.5988949613331	62.2536356727498	81.5440675480174	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.357390368143385	0.668957637595283	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_8	Population_J	Gene1_A	Gene2_A	0.00419259993359447	0.00609865355644351	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	7	254	0.00459416046118564	0.0026872633670143	0.00711323271764213	71.5988949613331	62.2536356727498	81.5440675480174	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0957784033657861	0.649275697235184	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_9	Population_J	Gene1_A	Gene2_A	0.0484927516547032	0.00768771721786772	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	39	3626	0.0450535082403826	0.0392381063413992	0.0517737637456793	71.5988949613331	62.2536356727498	81.5440675480174	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0709228347941568	0.655355210783008	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_10	Population_J	Gene1_A	Gene2_A	0.0151366359787062	0.00915736905140876	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	14	1351	0.0169787434634971	0.0132488570212326	0.020837381570384	71.5988949613331	62.2536356727498	81.5440675480174	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.121698605118227	0.675385172846165	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_11	Population_J	Gene1_A	Gene2_A	0.0436333119636402	0.00522944348484999	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	36	2263	0.0517603516973294	0.044188989194482	0.0613218150527055	71.5988949613331	62.2536356727498	81.5440675480174	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.186257686339776	0.661646563800051	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_12	Population_J	Gene1_A	Gene2_A	0.017325763090048	0.00171333895893638	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	18	312	0.0194146126931754	0.0134769978560022	0.0276183611999194	71.5988949613331	62.2536356727498	81.5440675480174	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.120563209381941	0.674055899786367	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_13	Population_J	Gene1_A	Gene2_A	0.0318860101397149	0.0211797975556686	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	29	6636	0.0337447691840274	0.0288058398323085	0.0388340861885473	71.5988949613331	62.2536356727498	81.5440675480174	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0582938735880693	0.680398418988356	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_14	Population_J	Gene1_A	Gene2_A	0.00675020364578813	1.51053280711885e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	5	1	0.0038210104989698	0.000962253439101581	0.00908390149361623	71.5988949613331	62.2536356727498	81.5440675480174	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.433941448365938	0.635389474738155	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_15	Population_J	Gene1_A	Gene2_A	0.00886947908438742	0.00159293845675666	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	9	138	0.010798009534938	0.00636812982178981	0.0169296512145878	71.5988949613331	62.2536356727498	81.5440675480174	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.217434466241121	0.673983296399275	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_16	Population_J	Gene1_A	Gene2_A	0.0157620272831991	2.15697089724176e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	21	3	0.0151494135845398	0.00848078225566376	0.024053893105267	71.5988949613331	62.2536356727498	81.5440675480174	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.038866428007793	0.651690823670597	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_17	Population_J	Gene1_A	Gene2_A	0.00872081943089142	4.96360232812137e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	6	5	0.0076325744745672	0.00351050467303085	0.0140217746514658	71.5988949613331	62.2536356727498	81.5440675480174	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.124787007109604	0.637118254978701	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_18	Population_J	Gene1_A	Gene2_A	0.0293216336518526	0.0284992836819387	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	21	8186	0.0299141464258832	0.0263703537073436	0.0333017384315098	71.5988949613331	62.2536356727498	81.5440675480174	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0202073588758967	0.680922387789208	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_19	Population_J	Gene1_A	Gene2_A	0.0306633203523234	0.00499501697873601	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	26	1508	0.0338881776969019	0.0285506449206967	0.0409208178088304	71.5988949613331	62.2536356727498	81.5440675480174	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.105169867696152	0.695256094073534	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_20	Population_J	Gene1_A	Gene2_A	0.0186168422922492	0.0261759830892973	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	13	4847	0.0181326357299423	0.0155456609505414	0.0207150632885569	71.5988949613331	62.2536356727498	81.5440675480174	0.00869631742482438	0.00214000721466035	0.0141413491040723	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.026009059684012	0.667774944873795	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_1	Population_J	Gene1_A	Gene2_A	0.00470397660974413	0.00192366131736158	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	2	93	0.00427265505310191	0.00179063663210582	0.00833690199720832	71.5988949613331	62.2536356727498	81.5440675480174	0.000595208865240987	0.000146467132101535	0.000957909423889426	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0916929637253626	0.690585416534054	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_2	Population_J	Gene1_A	Gene2_A	0.0238231475581415	7.10537281277665e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	25	17	0.0188190033525009	0.0111285667081383	0.0286771436288946	71.5988949613331	62.2536356727498	81.5440675480174	2.3070337469269e-05	5.23671606863878e-06	3.70727446095238e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.210053864353052	0.675311372433763	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_3	Population_J	Gene1_A	Gene2_A	0.0106069336063229	0.00166667292466383	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	13	190	0.0114785197512738	0.00728683557613178	0.0173895277462181	71.5988949613331	62.2536356727498	81.5440675480174	0.000554563682177939	0.000123960831996572	0.000909565182922438	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0821713585942849	0.667263040053407	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_4	Population_J	Gene1_A	Gene2_A	0.0113855070085265	0.000624277781675576	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	7	64	0.0117278476827875	0.00645823364386007	0.0198232734575123	71.5988949613331	62.2536356727498	81.5440675480174	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0300681097473026	0.679632771505363	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_5	Population_J	Gene1_A	Gene2_A	0.0217082902090624	0.000361271220343049	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	19	83	0.0115618349801843	0.00610096161590523	0.0189974192130894	71.5988949613331	62.2536356727498	81.5440675480174	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.467400017742639	0.650897946821695	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_6	Population_J	Gene1_A	Gene2_A	0.00516777430893853	0.0551160483973277	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	2	2776	0.00601032897442891	0.004971930832752	0.00739243639715892	71.5988949613331	62.2536356727498	81.5440675480174	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.163040143613283	0.675397944634667	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_7	Population_J	Gene1_A	Gene2_A	0.0484625062788837	1.69363031133799e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	54	9	0.0437163243641979	0.0325344196211904	0.0599143364872581	71.5988949613331	62.2536356727498	81.5440675480174	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0979351312821766	0.668957637595283	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_8	Population_J	Gene1_A	Gene2_A	0.0237618829123676	0.00609865355644351	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	21	1465	0.0245736995866112	0.0199259966975591	0.0293901285549312	71.5988949613331	62.2536356727498	81.5440675480174	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0341646609924611	0.649275697235184	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_9	Population_J	Gene1_A	Gene2_A	0.00513030714355409	0.00768771721786772	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	2	388	0.00536723077891252	0.00334003807155052	0.00766227604508727	71.5988949613331	62.2536356727498	81.5440675480174	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0461811795529834	0.655355210783008	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_10	Population_J	Gene1_A	Gene2_A	0.0462586114066653	0.00915736905140876	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	33	4278	0.0436147984070018	0.0373088331475556	0.0506154824624621	71.5988949613331	62.2536356727498	81.5440675480174	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0571528828745293	0.675385172846165	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_11	Population_J	Gene1_A	Gene2_A	0.000142796570435166	0.00522944348484999	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	0	9	0.000511416213911562	0.000103243661780936	0.00168495603496968	71.5988949613331	62.2536356727498	81.5440675480174	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	2.5814320494746	0.661646563800051	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_12	Population_J	Gene1_A	Gene2_A	0.00261745980242267	0.00171333895893638	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	7	48	0.00501675853566082	0.00241306816500175	0.00876495625188141	71.5988949613331	62.2536356727498	81.5440675480174	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.916651606652144	0.674055899786367	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_13	Population_J	Gene1_A	Gene2_A	0.0428962557227351	0.0211797975556686	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	44	9113	0.0454682698771007	0.0387632517597966	0.0509357492610223	71.5988949613331	62.2536356727498	81.5440675480174	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0599589430599762	0.680398418988356	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_14	Population_J	Gene1_A	Gene2_A	0.0182258880697191	1.51053280711885e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	16	2	0.023345517915426	0.0155855317750893	0.0352098983428338	71.5988949613331	62.2536356727498	81.5440675480174	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.280898786721553	0.635389474738155	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_15	Population_J	Gene1_A	Gene2_A	0.0413786549586803	0.00159293845675666	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	35	640	0.0385238233864575	0.0290578889440813	0.0480694392726674	71.5988949613331	62.2536356727498	81.5440675480174	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0689928557386301	0.673983296399275	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_16	Population_J	Gene1_A	Gene2_A	0.0220749469590373	2.15697089724176e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	19	6	0.0226964941760312	0.0140240751267896	0.033506713304174	71.5988949613331	62.2536356727498	81.5440675480174	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0281562269729222	0.651690823670597	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_17	Population_J	Gene1_A	Gene2_A	0.00472607833798975	4.96360232812137e-05	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	6	2	0.00974661590302481	0.00495228346002713	0.016987871409952	71.5988949613331	62.2536356727498	81.5440675480174	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	1.06230519385985	0.637118254978701	1.95470411528931	0.945621357081771	0.0503585083984183
Serotype_18	Population_J	Gene1_A	Gene2_A	0.0288969838875346	0.0284992836819387	75.3957104807844	887	33046	1	0.290397135415241	13.689437742639	28	8245	0.029183435620366	0.0261054707991046	0.0327658871058908	71.5988949613331	62.2536356727498	81.5440675480174	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.00991285920863905	0.680922387789208	1.95470411528931	0.945621357081771	0.0503585083984183
