serotype	study	true_rho_ij	true_psi_j	true_dur_j	true_r_i	carriage_samples	surveillance_population	time_interval	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	psi	psi_lower	psi_upper	dur	dur_lower	dur_upper	rho_diff	psi_diff	dur_diff	r_diff	true_nu_j	nu	nu_diff
Serotype_2	Population_K	0.0450603850069456	0.000116006837469496	0.561617133638356	0.124310437628311	1093	43729	1	32	0	0.0295313713593206	0.0213587192609388	0.0405497891619602	0.11861892210143	0.0718926766063488	0.143289168954388	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.34462674132126	0.133361832864159	0.139333156105656	0.0457846954404448	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_K	0.0315894741332158	0.005988429972616	0.33894931320101	0.124310437628311	1093	43729	1	30	1	0.0270440572959215	0.0181845393545299	0.0375077508178771	0.11861892210143	0.0718926766063488	0.143289168954388	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.143890234390286	0.359348983528607	0.388536907702598	0.0457846954404448	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_K	0.0431280813412741	0.00175477867541166	0.408251094748266	0.124310437628311	1093	43729	1	37	1	0.0343249537359163	0.0248361797748052	0.0455867914481004	0.11861892210143	0.0718926766063488	0.143289168954388	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.204115910830771	0.354519253567619	0.649443923853955	0.0457846954404448	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_K	0.0140273472527042	0.000885710325422622	0.446852078009397	0.124310437628311	1093	43729	1	19	0	0.0180206863768387	0.0115312994403374	0.0268606004736922	0.11861892210143	0.0718926766063488	0.143289168954388	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.28468241729488	0.344070463378049	0.397993659167818	0.0457846954404448	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_K	0.0402723827632144	0.474894993383791	0.092042313166894	0.124310437628311	1093	43729	1	37	1074	0.0390183430482381	0.0322839981101901	0.0590627334766907	0.11861892210143	0.0718926766063488	0.143289168954388	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.031138950043001	4.14111401495492	4.1511004112012	0.0457846954404448	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_K	0.0167772420798428	1.93207184667791e-05	0.662816974613816	0.124310437628311	1093	43729	1	13	0	0.0126840577906328	0.00672900618881337	0.0202963325927307	0.11861892210143	0.0718926766063488	0.143289168954388	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.243972416308391	0.256451564185519	0.00370097075363644	0.0457846954404448	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_K	0.033374152588658	0.030306965465654	0.247399480966851	0.124310437628311	1093	43729	1	39	26	0.0379882482594285	0.0293325950475849	0.0496424959742426	0.11861892210143	0.0718926766063488	0.143289168954388	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.138253567892495	1.16397153488568	1.16159461712918	0.0457846954404448	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_K	0.0314591179136187	0.0404805822042693	0.231057922495529	0.124310437628311	1093	43729	1	33	18	0.0259090011717416	0.0196648695081986	0.0340867447565013	0.11861892210143	0.0718926766063488	0.143289168954388	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.17642315201325	1.13356725452223	1.1303382448919	0.0457846954404448	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_K	0.0174856278579682	0.0503748071240825	0.218712258478627	0.124310437628311	1093	43729	1	22	29	0.023417329676378	0.0172230010706668	0.0337132244504733	0.11861892210143	0.0718926766063488	0.143289168954388	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.339232989892706	1.23059536845612	1.42476175075123	0.0457846954404448	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_K	0.0465702927787788	0.0250074461545483	0.258250985492486	0.124310437628311	1093	43729	1	57	25	0.0538101224467501	0.0407450053350382	0.113379793848311	0.11861892210143	0.0718926766063488	0.143289168954388	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.1554602566568	0.868670091173379	0.870913655812684	0.0457846954404448	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_K	0.0358955008094199	0.00619874987881543	0.337000465334859	0.124310437628311	1093	43729	1	37	4	0.0347086062627902	0.0260763100513898	0.0459595202946996	0.11861892210143	0.0718926766063488	0.143289168954388	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0330652733592234	0.088498925110918	0.198067820760595	0.0457846954404448	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_K	0.0247579691000283	0.143681964011969	0.159537706745323	0.124310437628311	1093	43729	1	26	131	0.0276015916623392	0.0221684264920519	0.034203883978455	0.11861892210143	0.0718926766063488	0.143289168954388	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.114856858849042	1.93440406312806	1.8383854189334	0.0457846954404448	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_K	0.00351444821571931	1.6746062302669e-05	0.670891348656733	0.124310437628311	1093	43729	1	6	0	0.00622962947236412	0.00251015449256305	0.0124880803383503	0.11861892210143	0.0718926766063488	0.143289168954388	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.772576828561715	0.0265724344937562	0.0211960988000787	0.0457846954404448	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_K	0.0192346867639571	0.0056591179581473	0.342142662964761	0.124310437628311	1093	43729	1	21	1	0.0199291700034748	0.0125924946459171	0.0468440962722406	0.11861892210143	0.0718926766063488	0.143289168954388	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0361057732855314	0.256277173722549	0.268062914163004	0.0457846954404448	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_K	0.0336450423579663	2.61399863717828e-05	0.645750303613022	0.124310437628311	1093	43729	1	50	0	0.0464919911166646	0.0350548344427487	0.0606690963846587	0.11861892210143	0.0718926766063488	0.143289168954388	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.381837794169293	0.311502315588233	0.195622523700132	0.0457846954404448	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_K	0.00566508158808574	7.4087719082726e-05	0.586932990816422	0.124310437628311	1093	43729	1	9	0	0.00908047393833001	0.00445445014712931	0.0152676453877571	0.11861892210143	0.0718926766063488	0.143289168954388	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.60288493592523	0.240908810906719	0.047019399415706	0.0457846954404448	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_K	0.0114088805741631	0.208229583481492	0.138589484046679	0.124310437628311	1093	43729	1	16	78	0.0115667623903944	0.00905638353348963	0.0158883687165463	0.11861892210143	0.0718926766063488	0.143289168954388	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.0138385019638916	1.26610746340613	1.58843470907821	0.0457846954404448	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_K	0.0429798733908683	0.0236140898293255	0.261487742571626	0.124310437628311	1093	43729	1	46	24	0.0465055398961779	0.0363232284256793	0.0581138888418863	0.11861892210143	0.0718926766063488	0.143289168954388	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.0820306396262837	1.24999355586324	1.2695065555353	0.0457846954404448	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_K	0.0327005307073705	0.187231428918609	0.144590762269218	0.124310437628311	1093	43729	1	35	226	0.0331550761069539	0.0273255501522681	0.0547590978713485	0.11861892210143	0.0718926766063488	0.143289168954388	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.0139002453400836	2.18777522025877	2.17166788140623	0.0457846954404448	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_L	0.00198941795388237	0.00716408557547464	0.328829100565053	5.50506543794527	989	76397	1	1	19	0.00227579831032278	0.00138451415369387	0.00448783461417593	5.08745906737504	3.10761944782592	6.13519261027371	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.143951830675672	0.559518171976298	0.81075839468661	0.0758585661292526	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_L	0.0443582500796765	0.000116006837469496	0.561617133638356	5.50506543794527	989	76397	1	41	4	0.0530517119910698	0.0317979371928237	0.155411327601405	5.08745906737504	3.10761944782592	6.13519261027371	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.195982977141299	0.133361832864159	0.139333156105656	0.0758585661292526	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_L	0.0390321321669035	0.005988429972616	0.33894931320101	5.50506543794527	989	76397	1	37	287	0.040961570704886	0.0340130139264722	0.0601256172351988	5.08745906737504	3.10761944782592	6.13519261027371	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.0494320558695616	0.359348983528607	0.388536907702598	0.0758585661292526	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_L	0.000290789769496769	0.00175477867541166	0.408251094748266	5.50506543794527	989	76397	1	0	0	0.000374047228072513	3.12694793351432e-05	0.00234829265982647	5.08745906737504	3.10761944782592	6.13519261027371	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.286314950900187	0.354519253567619	0.649443923853955	0.0758585661292526	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_L	0.026744193281047	0.000885710325422622	0.446852078009397	5.50506543794527	989	76397	1	34	24	0.0356455091311495	0.0264595096162282	0.0544913838958639	5.08745906737504	3.10761944782592	6.13519261027371	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.332831720013426	0.344070463378049	0.397993659167818	0.0758585661292526	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_L	0.0281055571744218	0.474894993383791	0.092042313166894	5.50506543794527	989	76397	1	28	61217	0.0295077155638046	0.0250579416347056	0.0493482636117988	5.08745906737504	3.10761944782592	6.13519261027371	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.0498890088063744	4.14111401495492	4.1511004112012	0.0758585661292526	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_L	0.0247512028319761	1.93207184667791e-05	0.662816974613816	5.50506543794527	989	76397	1	27	0	0.0273880849922943	0.019499823321213	0.0398690208527442	5.08745906737504	3.10761944782592	6.13519261027371	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.106535515797706	0.256451564185519	0.00370097075363644	0.0758585661292526	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_L	0.0116871752892621	0.030306965465654	0.247399480966851	5.50506543794527	989	76397	1	3	608	0.0123469416061492	0.010221264551157	0.0240616056753425	5.08745906737504	3.10761944782592	6.13519261027371	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.0564521623538329	1.16397153488568	1.16159461712918	0.0758585661292526	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_L	0.0216621274012141	0.0404805822042693	0.231057922495529	5.50506543794527	989	76397	1	23	1664	0.0245646620343384	0.0211564513486059	0.035713785526728	5.08745906737504	3.10761944782592	6.13519261027371	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.133991208682563	1.13356725452223	1.1303382448919	0.0758585661292526	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_L	0.0440987164969556	0.0503748071240825	0.218712258478627	5.50506543794527	989	76397	1	46	4132	0.0464695188849362	0.0403081962451889	0.101073237186963	5.08745906737504	3.10761944782592	6.13519261027371	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.0537612560253153	1.23059536845612	1.42476175075123	0.0758585661292526	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_L	0.0150608035968617	0.0250074461545483	0.258250985492486	5.50506543794527	989	76397	1	14	617	0.0166055003785488	0.0137246901126015	0.0404658514386256	5.08745906737504	3.10761944782592	6.13519261027371	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.102564034631525	0.868670091173379	0.870913655812684	0.0758585661292526	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_L	0.0264580279355869	0.00619874987881543	0.337000465334859	5.50506543794527	989	76397	1	33	191	0.0281326150596132	0.0231333838780224	0.0426448870563421	5.08745906737504	3.10761944782592	6.13519261027371	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0632922124091484	0.088498925110918	0.198067820760595	0.0758585661292526	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_L	0.0471926369587891	0.143681964011969	0.159537706745323	5.50506543794527	989	76397	1	41	17874	0.0523591115989882	0.0451906683676315	0.0701957516049908	5.08745906737504	3.10761944782592	6.13519261027371	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.109476286411178	1.93440406312806	1.8383854189334	0.0758585661292526	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_L	0.0357526059728116	1.6746062302669e-05	0.670891348656733	5.50506543794527	989	76397	1	33	0	0.0355047359139242	0.0245768705246919	0.113943665107768	5.08745906737504	3.10761944782592	6.13519261027371	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.0069329228497602	0.0265724344937562	0.0211960988000787	0.0758585661292526	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_L	0.0352982293814421	0.0056591179581473	0.342142662964761	5.50506543794527	989	76397	1	39	260	0.0386831960734862	0.0319628763434728	0.188116906739706	5.08745906737504	3.10761944782592	6.13519261027371	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0958962177809346	0.256277173722549	0.268062914163004	0.0758585661292526	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_L	0.00437065887963399	2.61399863717828e-05	0.645750303613022	5.50506543794527	989	76397	1	3	0	0.00489489448220329	0.00132594607220137	0.0785847595407823	5.08745906737504	3.10761944782592	6.13519261027371	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.119944296044719	0.311502315588233	0.195622523700132	0.0758585661292526	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_L	0.0284647931926884	7.4087719082726e-05	0.586932990816422	5.50506543794527	989	76397	1	24	0	0.0237563489079804	0.0161164663042174	0.0340166942805934	5.08745906737504	3.10761944782592	6.13519261027371	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.165412910356834	0.240908810906719	0.047019399415706	0.0758585661292526	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_L	0.0237668307614513	0.208229583481492	0.138589484046679	5.50506543794527	989	76397	1	29	15028	0.0280680394481463	0.0245188042557522	0.042565915377744	5.08745906737504	3.10761944782592	6.13519261027371	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.180975273054556	1.26610746340613	1.58843470907821	0.0758585661292526	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_L	0.0310464720940217	0.0236140898293255	0.261487742571626	5.50506543794527	989	76397	1	29	1185	0.0350370473861434	0.0287766046324997	0.0515680775667611	5.08745906737504	3.10761944782592	6.13519261027371	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.12853554761509	1.24999355586324	1.2695065555353	0.0758585661292526	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_L	0.00800413142424077	0.187231428918609	0.144590762269218	5.50506543794527	989	76397	1	6	4326	0.00847497490467543	0.00723677489486496	0.0170332352435554	5.08745906737504	3.10761944782592	6.13519261027371	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.0588250561464673	2.18777522025877	2.17166788140623	0.0758585661292526	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_M	0.0327542025945149	0.00716408557547464	0.328829100565053	0.81941943824015	1343	21729	1	41	7	0.0288279035773561	0.0214783864336416	0.0373845922622908	0.784539078025106	0.420005525556432	1.00687710229528	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.119871610546135	0.559518171976298	0.81075839468661	0.0425671622947536	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_M	0.00139407927636057	0.000116006837469496	0.561617133638356	0.81941943824015	1343	21729	1	1	0	0.00131052140441429	0.000279085431569105	0.00438542170776066	0.784539078025106	0.420005525556432	1.00687710229528	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.059937675972362	0.133361832864159	0.139333156105656	0.0425671622947536	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_M	0.00152364483801648	0.005988429972616	0.33894931320101	0.81941943824015	1343	21729	1	3	1	0.0028635350050742	0.000927690596994066	0.00735469248436547	0.784539078025106	0.420005525556432	1.00687710229528	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.879397963111943	0.359348983528607	0.388536907702598	0.0425671622947536	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_M	0.0143905452336185	0.00175477867541166	0.408251094748266	0.81941943824015	1343	21729	1	13	0	0.0101989831965679	0.0058132231775916	0.018373137507697	0.784539078025106	0.420005525556432	1.00687710229528	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.291271940639081	0.354519253567619	0.649443923853955	0.0425671622947536	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_M	0.0290919046965428	0.000885710325422622	0.446852078009397	0.81941943824015	1343	21729	1	39	0	0.0291394588531503	0.0210891876527105	0.0387397252865992	0.784539078025106	0.420005525556432	1.00687710229528	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.00163461819030278	0.344070463378049	0.397993659167818	0.0425671622947536	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_M	0.0341375835356303	0.474894993383791	0.092042313166894	0.81941943824015	1343	21729	1	37	3169	0.034566207435182	0.0283888788468909	0.0640302614598757	0.784539078025106	0.420005525556432	1.00687710229528	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.0125557773913428	4.14111401495492	4.1511004112012	0.0425671622947536	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_M	0.0171467567328364	1.93207184667791e-05	0.662816974613816	0.81941943824015	1343	21729	1	18	0	0.0138911888704083	0.00816143390144378	0.0214872946175934	0.784539078025106	0.420005525556432	1.00687710229528	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.189864935576626	0.256451564185519	0.00370097075363644	0.0425671622947536	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_M	0.0252232511644252	0.030306965465654	0.247399480966851	0.81941943824015	1343	21729	1	32	57	0.0257843589870941	0.0201486481143884	0.0392859072406991	0.784539078025106	0.420005525556432	1.00687710229528	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.0222456581434009	1.16397153488568	1.16159461712918	0.0425671622947536	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_M	0.0377022516098805	0.0404805822042693	0.231057922495529	0.81941943824015	1343	21729	1	53	123	0.0404527896591652	0.033555013728576	0.0538260913514887	0.784539078025106	0.420005525556432	1.00687710229528	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.0729542118000168	1.13356725452223	1.1303382448919	0.0425671622947536	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_M	0.0105427289032377	0.0503748071240825	0.218712258478627	0.81941943824015	1343	21729	1	8	41	0.00966617327951014	0.00679392456662724	0.017918238811047	0.784539078025106	0.420005525556432	1.00687710229528	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.0831431436559458	1.23059536845612	1.42476175075123	0.0425671622947536	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_M	0.00556240566074848	0.0250074461545483	0.258250985492486	0.81941943824015	1343	21729	1	8	8	0.00594578897157015	0.003492407703629	0.00987882344223588	0.784539078025106	0.420005525556432	1.00687710229528	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.0689240113368638	0.868670091173379	0.870913655812684	0.0425671622947536	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_M	0.0352795821963809	0.00619874987881543	0.337000465334859	0.81941943824015	1343	21729	1	55	8	0.0382832074899825	0.0301801846094142	0.0490981670822034	0.784539078025106	0.420005525556432	1.00687710229528	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0851377796052711	0.088498925110918	0.198067820760595	0.0425671622947536	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_M	0.0211130515555851	0.143681964011969	0.159537706745323	0.81941943824015	1343	21729	1	36	356	0.0234664409131415	0.0196724386563452	0.0329835806639943	0.784539078025106	0.420005525556432	1.00687710229528	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.111466092495466	1.93440406312806	1.8383854189334	0.0425671622947536	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_M	0.00342470259638503	1.6746062302669e-05	0.670891348656733	0.81941943824015	1343	21729	1	5	0	0.00467028619869471	0.0018828073910905	0.0226803974664157	0.784539078025106	0.420005525556432	1.00687710229528	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.363705626183267	0.0265724344937562	0.0211960988000787	0.0425671622947536	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_M	0.000776370498351753	0.0056591179581473	0.342142662964761	0.81941943824015	1343	21729	1	0	0	0.000517567195153758	1.78575578292002e-05	0.00295853578189034	0.784539078025106	0.420005525556432	1.00687710229528	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.333350254482155	0.256277173722549	0.268062914163004	0.0425671622947536	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_M	0.00792090403847396	2.61399863717828e-05	0.645750303613022	0.81941943824015	1343	21729	1	15	0	0.0120102767429809	0.00705761099356617	0.0188938623344182	0.784539078025106	0.420005525556432	1.00687710229528	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.516276006456306	0.311502315588233	0.195622523700132	0.0425671622947536	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_M	0.0107870044535957	7.4087719082726e-05	0.586932990816422	0.81941943824015	1343	21729	1	16	0	0.012363172141981	0.00696421229210078	0.0194839641724072	0.784539078025106	0.420005525556432	1.00687710229528	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.146117274278114	0.240908810906719	0.047019399415706	0.0425671622947536	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_M	0.0324034189805388	0.208229583481492	0.138589484046679	0.81941943824015	1343	21729	1	48	926	0.0393563641248105	0.0325739547522081	0.0606947248833621	0.784539078025106	0.420005525556432	1.00687710229528	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.214574429582492	1.26610746340613	1.58843470907821	0.0425671622947536	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_M	0.0319888039957732	0.0236140898293255	0.261487742571626	0.81941943824015	1343	21729	1	47	60	0.0376170864428942	0.0294507558197119	0.0486629081559235	0.784539078025106	0.420005525556432	1.00687710229528	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.175945385387484	1.24999355586324	1.2695065555353	0.0425671622947536	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_M	0.0270799891557544	0.187231428918609	0.144590762269218	0.81941943824015	1343	21729	1	36	609	0.0270731548282657	0.022305540536187	0.0710852078381731	0.784539078025106	0.420005525556432	1.00687710229528	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.000252375562243367	2.18777522025877	2.17166788140623	0.0425671622947536	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_N	0.0467370778205805	0.00716408557547464	0.328829100565053	557.553641591486	921	813645	1	46	462660	0.0480454218267199	0.0390212331655443	0.0570020645834698	546.500653310235	417.300710037919	685.743825839677	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.0279937057931197	0.559518171976298	0.81075839468661	0.0198240805130456	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_N	0.042239009658806	0.000116006837469496	0.561617133638356	557.553641591486	921	813645	1	46	3926	0.0516644722211381	0.0422649637523684	0.0764883640126808	546.500653310235	417.300710037919	685.743825839677	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.223145917446174	0.133361832864159	0.139333156105656	0.0198240805130456	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_N	0.0318866047309712	0.005988429972616	0.33894931320101	557.553641591486	921	813645	1	28	255740	0.0312899401768163	0.0231208733985341	0.0375831166691957	546.500653310235	417.300710037919	685.743825839677	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.0187120754683345	0.359348983528607	0.388536907702598	0.0198240805130456	0.0176676268084503	0.0172962421165788	0.0210206325896548
